Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
argv;nn.c;176;0.538676977158;0-2;Zero bit-flip
filename;nn.c;179;0.594443082809;0-2;Zero bit-flip
filename;nn.c;179;1.50689005852;0-2;Zero bit-flip
gold_filename;nn.c;179;1.56011104584;0-2;Zero bit-flip
filename;nn.c;179;1.30526590347;0-2;Zero bit-flip
flist;nn.c;32;1.61564993858;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;89;0.401257991791;0-2;Zero bit-flip
fp;nn.c;32;1.63139605522;0-2;Zero bit-flip
filename;nn.c;179;1.02990007401;0-2;Zero bit-flip
gold_filename;nn.c;179;1.18317294121;0-2;Zero bit-flip
_dl_rtld_libname;rtld.c;288;0.967972040176;0-2;Zero bit-flip
neighbors;nn.c;34;1.51625800133;0-2;Zero bit-flip
filename;nn.c;179;0.852480888367;0-2;Zero bit-flip
__GI__IO_file_jumps;fileops.c;1541;0.859591960907;0-2;Zero bit-flip
gold_filename;nn.c;179;1.00188803673;0-2;Zero bit-flip
